capacity,demand_scenario,market_condition,replication,dp_revenue,dp_time,saa_revenue,saa_time,revenue_gap,num_eval_paths,eval_seed
3,low,luxury,53,3399.426430050049,38.954593,2995.1827231151406,35.64351797103882,11.891526857633947,1000,53000
3,low,luxury,54,3499.7880248057786,43.604528,3053.279188443192,36.77364182472229,12.758168014686133,1000,54000
3,low,luxury,55,3492.6579332005704,40.009305,3055.9182074696264,37.03410267829895,12.504509003855649,1000,55000
3,low,luxury,56,3662.725289000796,43.443279,3131.1193783161525,35.69648790359497,14.513944364898498,1000,56000
3,low,luxury,57,3552.9151650429963,41.335304,3076.96171921515,35.759321212768555,13.396138768263736,1000,57000
3,low,luxury,58,3372.72092035752,39.798422,3010.767624709653,35.38876008987427,10.731789086465497,1000,58000
3,low,luxury,59,3605.916782861271,42.254602,3081.028023658516,35.596510887145996,14.556319261096737,1000,59000
3,low,luxury,60,3488.5795157629414,40.397669,3055.2604429044964,36.10546684265137,12.421074850107852,1000,60000
3,low,luxury,61,3565.063067637428,41.750683,3069.5083899427113,36.24289393424988,13.900306061713557,1000,61000
3,low,luxury,62,3512.301897334827,40.589927,3074.2542603932893,36.10227298736572,12.471810503360576,1000,62000
3,low,luxury,63,3555.5284427503707,43.078989,3070.3955844796383,37.028409004211426,13.64446568441621,1000,63000
3,low,luxury,64,3654.2259825781885,41.954006,3105.229454205563,35.89134216308594,15.02360639407661,1000,64000
3,low,luxury,65,3481.409422056466,40.736627,3087.1374767088305,35.89465403556824,11.325066878078923,1000,65000
3,low,luxury,66,3612.960083004983,42.869815,3093.7078207775935,35.71045398712158,14.371934654631316,1000,66000
3,low,luxury,67,3529.5173788237953,39.542657,3073.5762363038352,35.995338916778564,12.917945814787334,1000,67000
3,low,luxury,68,3506.54367976436,41.684194,3041.834014499568,36.052600145339966,13.25264156686679,1000,68000
3,low,luxury,69,3623.988676697193,43.290346,3097.736552642873,35.90050411224365,14.521351223810452,1000,69000
3,low,luxury,70,3629.905481808519,41.857334,3145.378869872908,36.758928060531616,13.348188110237144,1000,70000
3,low,luxury,71,3494.2707400622608,40.512464,3051.1355319368695,37.459808111190796,12.681765126118863,1000,71000
3,low,luxury,72,3502.036280865718,41.337224,3059.108107851168,36.10434007644653,12.647732276064719,1000,72000
3,low,luxury,73,3466.59939658906,41.421413,3060.908082735225,35.80797004699707,11.70286114550797,1000,73000
3,low,luxury,74,3439.8624812921435,40.00662,3032.4996739925723,35.53068399429321,11.842415489428234,1000,74000
3,low,luxury,75,3469.9935206733767,42.48692,3053.667567995045,35.69841933250427,11.997888474372159,1000,75000
3,low,luxury,76,3540.0894348810857,41.968252,3074.2237733976326,36.55594205856323,13.15971446634093,1000,76000
3,low,luxury,77,3531.013458537496,40.530395,3119.2275810887572,36.20236301422119,11.661974169288367,1000,77000
3,low,luxury,78,3538.5035629157815,41.395283,3048.9368790550043,36.77603578567505,13.835415880078036,1000,78000
3,low,luxury,79,3574.64874332377,40.303164,3110.9644632320787,37.0500910282135,12.971464146168094,1000,79000
3,low,luxury,80,3545.2517114372677,41.706385,3065.121286561143,35.916176080703735,13.542914973489339,1000,80000
3,low,luxury,81,3506.824790993649,41.276561,3075.936164587091,35.65414094924927,12.287144413749484,1000,81000
3,low,luxury,82,3457.7835952836526,39.495355,3032.995230578547,35.31240200996399,12.28498987861787,1000,82000
3,low,luxury,83,3475.6758105548456,39.821923,3024.8570468625894,35.77305603027344,12.970679322945514,1000,83000
3,low,luxury,84,3484.4232825823005,41.969406,3098.9472554404865,35.77883791923523,11.062835823325642,1000,84000
3,low,luxury,85,3563.700677432153,42.774902,3108.1590488105144,35.69046878814697,12.782825210502304,1000,85000
3,low,luxury,86,3403.561741787949,42.110057,3023.9847863924642,36.194798946380615,11.152345225154823,1000,86000
3,low,luxury,87,3571.0067157724966,41.692875,3058.6758025626596,36.53204011917114,14.346960226844807,1000,87000
3,low,luxury,88,3538.9909491531525,40.444687,3063.8265208034863,36.21458292007446,13.426551103878031,1000,88000
3,low,luxury,89,3476.921632239294,39.858409,3067.823645219445,35.93608498573303,11.766097435919814,1000,89000
3,low,luxury,90,3560.325797646479,42.411884,3055.1711496414296,36.112637996673584,14.188438831608533,1000,90000
3,low,luxury,91,3393.8101863539346,38.330681,2994.3360655631222,35.983479022979736,11.77066774084907,1000,91000
3,low,luxury,92,3523.3187150559065,41.837814,3061.647088802287,35.39624786376953,13.103317173118528,1000,92000
3,low,luxury,93,3476.7242075408512,39.075933,3048.176403160224,35.60442090034485,12.32619496971107,1000,93000
3,low,luxury,94,3604.668677499333,42.279634,3070.8816386681283,36.737488746643066,14.80821364146868,1000,94000
3,low,luxury,95,3528.781720580774,42.291058,3045.7100723755666,36.85973501205444,13.689473774697024,1000,95000
3,low,luxury,96,3649.105289008842,44.320241,3099.597074336412,35.659887075424194,15.058710866128116,1000,96000
3,low,luxury,97,3525.601364332832,42.576716,3084.4961494816953,35.64814805984497,12.511488658747139,1000,97000
3,low,luxury,98,3479.0565876938554,39.108743,3073.8313364957294,36.09775519371033,11.647561371421544,1000,98000
3,low,luxury,99,3577.286490444583,42.894221,3093.8705423543024,35.949849128723145,13.513481500057372,1000,99000
3,base,budget,0,1289.950376257326,19.628912,1273.3230280408272,36.086369037628174,1.2889913071494714,1000,0
3,base,budget,1,1284.0706361030348,19.814716,1262.3360089208318,35.76861786842346,1.6926348575468073,1000,1000
3,base,budget,2,1331.5183539647974,19.959767,1307.3224050244812,36.528156995773315,1.8171697647478204,1000,2000
3,base,budget,3,1289.6896537603186,19.69659,1251.3431833209759,37.33268594741821,2.973309922083721,1000,3000
3,base,budget,4,1259.9627336196352,19.749478,1233.5325661700467,35.85079884529114,2.0976943797107053,1000,4000
3,base,budget,5,1245.507971736093,19.816173,1207.75919593109,36.002578020095825,3.0307935927849172,1000,5000
3,base,budget,6,1309.5194525556321,19.893672,1275.9930213355904,36.10862994194031,2.5602087204288773,1000,6000
3,base,budget,7,1326.4344650978148,19.816926,1280.8112497108282,36.43390488624573,3.4395378428004193,1000,7000
3,base,budget,8,1260.2978193521126,19.971983,1234.1225511063938,36.11767601966858,2.0769113334794844,1000,8000
3,base,budget,9,1284.6191381790572,20.064653,1249.357181830676,36.11656308174133,2.7449346892313162,1000,9000
3,base,budget,10,1333.3797647913393,20.190598,1304.5811988943858,37.00639081001282,2.1598172296742626,1000,10000
3,base,budget,11,1274.4378995194281,19.822713,1238.4013497227534,37.02111792564392,2.827642665857914,1000,11000
3,base,budget,12,1311.0557058244392,20.22274,1287.9203644753568,35.65500593185425,1.7646345038050133,1000,12000
3,base,budget,13,1310.3283029853785,20.331633,1276.1034824999565,35.58625936508179,2.611927133638654,1000,13000
3,base,budget,14,1296.0039156689866,19.565484,1255.8557094552577,36.156394958496094,3.0978460580502687,1000,14000
3,base,budget,15,1252.0383798858702,19.635932,1234.0167331223054,35.7555148601532,1.4393845311041982,1000,15000
3,base,budget,16,1322.2835912427104,19.858191,1302.1175576096166,35.872387170791626,1.525091422645675,1000,16000
3,base,budget,17,1307.2612071181236,19.765732,1288.320255451441,36.37373900413513,1.4489033686265522,1000,17000
3,base,budget,18,1254.1285291177148,19.389917,1234.9421462473986,36.67256689071655,1.5298577797136927,1000,18000
3,base,budget,19,1288.0830808020921,19.704988,1270.6774149819412,37.14199614524841,1.3512844070052064,1000,19000
3,base,budget,20,1321.5733243707268,20.028819,1308.2063144141669,36.118051052093506,1.011446713554447,1000,20000
3,base,budget,21,1280.8934622393926,19.99503,1255.4458656354527,36.03161811828613,1.9867067288679703,1000,21000
3,base,budget,22,1310.897764149678,19.969437,1298.9658412134418,35.649336099624634,0.9102100302975227,1000,22000
3,base,budget,23,1286.119610547538,19.91006,1247.7998273641601,35.81235194206238,2.9794882893562358,1000,23000
3,base,budget,24,1221.1167492313512,19.692636,1180.6603658657332,35.5794460773468,3.313064323381347,1000,24000
3,base,budget,25,1304.4495183733056,19.591938,1294.0865758610387,36.1618869304657,0.794430322239676,1000,25000
3,base,budget,26,1290.467684088265,19.463385,1251.9544835452396,36.536865234375,2.984437426671065,1000,26000
3,base,budget,27,1291.7996674153121,19.798073,1270.5238544709534,38.990933895111084,1.6469901240126679,1000,27000
3,base,budget,28,1345.893786406121,20.0876,1330.946714209416,38.8389687538147,1.1105684822735888,1000,28000
3,base,budget,29,1285.86311194267,19.89981,1256.5737728976665,38.663349866867065,2.2777960401051933,1000,29000
3,base,budget,30,1298.9883855043333,20.270389,1258.9016579424892,38.27751398086548,3.085995841778092,1000,30000
3,base,budget,31,1244.7439453707348,20.284879,1197.4115155982838,37.83915996551514,3.802583651720712,1000,31000
3,base,budget,32,1346.1820255243883,20.950236,1317.859282235575,38.02899360656738,2.103931173630151,1000,32000
3,base,budget,33,1301.2228013631266,21.401269,1269.7631571379766,37.62497806549072,2.4176985057588674,1000,33000
3,base,budget,34,1317.5648307043525,22.696116,1297.5407085792272,37.690062046051025,1.519782682300402,1000,34000
3,base,budget,35,1292.0568801893924,21.187696,1273.486215674864,37.95848798751831,1.4372946577867503,1000,35000
3,base,budget,36,1293.0747857826611,20.293419,1271.4516805477695,37.80534601211548,1.6722238707797425,1000,36000
3,base,budget,37,1257.6778956666749,19.811875,1231.0759505197352,38.25707793235779,2.1151636073589737,1000,37000
3,base,budget,38,1294.2608231108538,20.53429,1278.6469710333506,37.4716899394989,1.2063914628872214,1000,38000
3,base,budget,39,1290.5506872180483,20.758184,1261.3829517982342,37.37408900260925,2.2600999487039903,1000,39000
3,base,budget,40,1304.3676323367458,20.915343,1287.5449872039126,36.98972415924072,1.2897165427737471,1000,40000
3,base,budget,41,1291.259348282251,20.691137,1245.7649973940431,37.13202619552612,3.523254329095746,1000,41000
3,base,budget,42,1306.582878596388,20.858175,1275.4471746545526,37.03767704963684,2.3829872908853087,1000,42000
3,base,budget,43,1349.7690488741325,21.127293,1325.8060843024023,37.15103721618652,1.7753381285278549,1000,43000
3,base,budget,44,1270.8086434401876,20.081463,1241.3229675153389,36.0915310382843,2.320229412748441,1000,44000
3,base,budget,45,1243.177014799514,19.895071,1213.413681295542,36.317134857177734,2.394134797349993,1000,45000
3,base,budget,46,1341.3030011271953,20.237838,1305.981060752759,36.259652853012085,2.6334050057856175,1000,46000
3,base,budget,47,1305.9646942489464,20.715846,1290.211107853255,36.313884019851685,1.2062796540415823,1000,47000
3,base,budget,48,1257.7941461416617,19.947905,1223.2105662770114,35.598469972610474,2.7495421226706283,1000,48000
3,base,budget,49,1331.3280263319182,20.265599,1312.9810399783328,36.20190072059631,1.3780966065992857,1000,49000
3,base,budget,50,1326.3131753294995,20.082238,1306.8834394814187,37.001667976379395,1.4649432886206384,1000,50000
3,base,budget,51,1301.4389506246112,19.860815,1266.6790996330815,37.41045093536377,2.6708783362329114,1000,51000
3,base,budget,52,1285.7290611319006,19.649691,1261.2341236206044,36.19602608680725,1.9051399125825133,1000,52000
3,base,budget,53,1271.6029445429501,19.846416,1239.335451226319,35.885419845581055,2.5375447151255957,1000,53000
3,base,budget,54,1284.9960378795142,19.854256,1280.6435319476095,36.241243839263916,0.3387174593228452,1000,54000
3,base,budget,55,1274.2583466429,20.067991,1254.7491429822958,35.93635702133179,1.5310242002339858,1000,55000
3,base,budget,56,1361.693221148938,19.945539,1330.4406115482004,36.45225691795349,2.295128529344364,1000,56000
3,base,budget,57,1292.4818209278214,19.792481,1281.9083497024,36.55506420135498,0.8180750440134699,1000,57000
3,base,budget,58,1234.0114375054716,19.648549,1200.4089113946795,36.35664415359497,2.723031982484607,1000,58000
3,base,budget,59,1326.2415826415374,20.402184,1306.4179613846848,36.72620105743408,1.494721739712688,1000,59000
3,base,budget,60,1265.4014357656843,19.627815,1239.702464210705,36.65448188781738,2.03089476814359,1000,60000
3,base,budget,61,1292.6467391223787,19.782626,1270.8497007899414,36.656198263168335,1.6862331890641706,1000,61000
3,base,budget,62,1279.7360409109212,19.817112,1270.2789575988452,36.007609844207764,0.7389870262108486,1000,62000
3,base,budget,63,1297.9714119038438,19.895651,1291.545644280384,36.11381936073303,0.4950623383942249,1000,63000
3,base,budget,64,1335.0147783007228,20.481309,1321.732332592383,36.33344268798828,0.994928739683793,1000,64000
3,base,budget,65,1294.076577904215,19.849327,1260.7828378747697,36.22879123687744,2.572779741007686,1000,65000
3,base,budget,66,1329.6039444276046,20.587267,1299.4087947989747,36.39629507064819,2.270988270994408,1000,66000
3,base,budget,67,1285.6518509360676,19.968858,1253.7468409345086,36.713720083236694,2.48162128637931,1000,67000
3,base,budget,68,1275.469714117661,19.882667,1248.8071794254222,35.765581130981445,2.0904090780927125,1000,68000
3,base,budget,69,1344.0439793474118,20.185774,1313.9055079461857,35.69168996810913,2.242372412237547,1000,69000
3,base,budget,70,1316.490594619995,19.906078,1291.6886665261898,35.86884307861328,1.8839426726754718,1000,70000
3,base,budget,71,1285.1944939193309,19.537628,1252.1288601873475,35.5653178691864,2.5728116552340903,1000,71000
3,base,budget,72,1285.151809600347,19.630353,1258.541847666967,35.9429497718811,2.0705695416368792,1000,72000
3,base,budget,73,1300.2713391532332,19.493353,1277.4183123267958,35.546852111816406,1.757558298664015,1000,73000
3,base,budget,74,1274.5755930210246,19.433686,1246.7127744736777,36.165008306503296,2.186046767246337,1000,74000
3,base,budget,75,1301.5645857556224,19.759003,1267.6407531258271,36.5828971862793,2.6063887263881558,1000,75000
3,base,budget,76,1304.2476841840598,19.45222,1274.3772910027837,36.780837059020996,2.2902393114052617,1000,76000
3,base,budget,77,1314.7660498038492,19.972251,1284.321984576483,36.668471813201904,2.31554999704383,1000,77000
3,base,budget,78,1287.5860637391916,19.558093,1258.8055236925984,36.54664874076843,2.2352323356944033,1000,78000
3,base,budget,79,1294.988206304358,19.583547,1280.6475551239962,36.1924831867218,1.1073962767033434,1000,79000
3,base,budget,80,1306.9416683996171,19.803452,1287.9428201425726,36.73783588409424,1.4536875452375082,1000,80000
3,base,budget,81,1275.9176351131152,19.472313,1250.9249179996868,36.53433012962341,1.958803329120276,1000,81000
3,base,budget,82,1255.8661225261758,20.333623,1223.8034112063528,36.553563356399536,2.553035769077739,1000,82000
3,base,budget,83,1286.1148704299878,20.41553,1240.1399357134355,36.51290798187256,3.574714496628242,1000,83000
3,base,budget,84,1285.4134425529453,19.872281,1251.7627005038191,35.585413217544556,2.6178924955299054,1000,84000
3,base,budget,85,1306.7580087571198,20.144937,1293.929642151357,35.38743185997009,0.981694125445923,1000,85000
3,base,budget,86,1260.870722005061,19.730721,1225.9018456580814,35.54254484176636,2.7733910968581665,1000,86000
3,base,budget,87,1285.7007664207777,19.706755,1257.6111359563286,35.062575817108154,2.184772009014737,1000,87000
3,base,budget,88,1300.694443906524,20.00005,1263.3135992763027,36.11999297142029,2.8739143774575555,1000,88000
3,base,budget,89,1275.2875947802108,19.56915,1242.5020525694413,35.58503484725952,2.570835186115018,1000,89000
3,base,budget,90,1297.1541936883689,20.033198,1281.0947363503722,36.581669092178345,1.2380530715729912,1000,90000
3,base,budget,91,1264.8381230836003,19.818903,1236.0579456772373,36.61209297180176,2.275404012665166,1000,91000
3,base,budget,92,1280.7836264304499,19.513093,1264.1579525853301,35.262455224990845,1.2980860702799266,1000,92000
3,base,budget,93,1256.3049939529478,19.555827,1237.4813446803826,35.47598600387573,1.4983343505892537,1000,93000
3,base,budget,94,1329.4534440976815,19.747814,1311.6888260399007,36.0415256023407,1.3362346862652192,1000,94000
3,base,budget,95,1287.3852325051305,19.657927,1259.76016247387,35.41562223434448,2.1458277859459933,1000,95000
3,base,budget,96,1340.643424795401,20.117047,1314.822768915565,35.68747425079346,1.9259898196850236,1000,96000
3,base,budget,97,1295.888316265497,19.906226,1267.959286915032,35.31821417808533,2.155203423004166,1000,97000
3,base,budget,98,1266.3992237582459,19.479944,1239.446178725015,36.474868059158325,2.128321348243038,1000,98000
3,base,budget,99,1317.9871777089375,19.895306,1302.1886763335035,36.67587995529175,1.198683996523892,1000,99000
3,base,standard,0,1851.138243737718,21.251452,1831.4573790510424,36.174246072769165,1.0631763863803692,1000,0
3,base,standard,1,1853.8144583352425,21.753886,1831.7882271626595,36.020485162734985,1.1881572653372752,1000,1000
